"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","중소규모(5~299인)","C26 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","2023. 1/2","141868","8063","5865","2198","5057","4805","3.4",
"전국","중소규모(5~299인)","C26 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업","2023. 2/2","140307","8101","6663","1438","4194","4163","2.9",
"전국","중소규모(5~299인)","C27 의료, 정밀, 광학 기기 및 시계 제조업","2023. 1/2","110211","6454","4810","1644","4862","4917","4.2",
"전국","중소규모(5~299인)","C27 의료, 정밀, 광학 기기 및 시계 제조업","2023. 2/2","108621","5374","3996","1378","4372","4354","3.9",
"전국","중소규모(5~299인)","C28 전기장비 제조업","2023. 1/2","174858","9986","7882","2104","6567","6610","3.6",
"전국","중소규모(5~299인)","C28 전기장비 제조업","2023. 2/2","175330","8102","5869","2233","6751","6767","3.7",
"전국","중소규모(5~299인)","C29 기타 기계 및 장비 제조업","2023. 1/2","357820","22551","15838","6713","16367","16119","4.4",
"전국","중소규모(5~299인)","C29 기타 기계 및 장비 제조업","2023. 2/2","354879","19474","13587","5887","14572","14011","3.9",
"전국","중소규모(5~299인)","C30 자동차 및 트레일러 제조업","2023. 1/2","209370","13256","10088","3168","7756","7725","3.6",
"전국","중소규모(5~299인)","C30 자동차 및 트레일러 제조업","2023. 2/2","208747","10343","7718","2625","7104","6934","3.3",
"전국","중소규모(5~299인)","C31 기타 운송장비 제조업","2023. 1/2","69114","6882","5282","1600","4807","4805","6.5",
"전국","중소규모(5~299인)","C31 기타 운송장비 제조업","2023. 2/2","69378","4616","3377","1239","4399","4357","6",
"전국","중소규모(5~299인)","C32 가구 제조업","2023. 1/2","36262","1989","1606","383","1186","1162","3.2",
"전국","중소규모(5~299인)","C32 가구 제조업","2023. 2/2","37945","1312","1042","270","1384","1408","3.5",
"전국","중소규모(5~299인)","C33 기타 제품 제조업","2023. 1/2","33818","1101","931","170","971","954","2.8",
"전국","중소규모(5~299인)","C33 기타 제품 제조업","2023. 2/2","34074","1592","1234","358","1048","1054","3",
"전국","중소규모(5~299인)","C34 산업용 기계 및 장비 수리업","2023. 1/2","28916","1614","1308","306","827","853","2.8",
"전국","중소규모(5~299인)","C34 산업용 기계 및 장비 수리업","2023. 2/2","28870","1383","1108","275","1001","1106","3.4",
"전국","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","8245488","716489","630906","85583","252099","253071","3",
"전국","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","8348595","609886","544899","64987","238124","245783","2.8",
"전국","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","41104","477","435","42","133","129",".3",
"전국","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","41077","456","425","31","243","221",".6",
"전국","중소규모(5~299인)","D35 전기, 가스, 증기 및 공기 조절 공급업","2023. 1/2","41104","477","435","42","133","129",".3",
"전국","중소규모(5~299인)","D35 전기, 가스, 증기 및 공기 조절 공급업","2023. 2/2","41077","456","425","31","243","221",".6",
"전국","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","92019","4520","4033","487","1794","1839","1.9",
"전국","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","92697","3228","2875","353","1795","1709","1.9",
"전국","중소규모(5~299인)","E36 수도업","2023. 1/2","4021","79","76","3","49","51","1.2",
"전국","중소규모(5~299인)","E36 수도업","2023. 2/2","4730","53","51","2","30","24",".6",
"전국","중소규모(5~299인)","E37 하수, 폐수 및 분뇨 처리업","2023. 1/2","15792","577","454","123","347","398","2.2",
"전국","중소규모(5~299인)","E37 하수, 폐수 및 분뇨 처리업","2023. 2/2","15791","597","519","78","373","330","2.3",
"전국","중소규모(5~299인)","E38 폐기물 수집, 운반, 처리 및 원료 재생업","2023. 1/2","71033","3854","3496","358","1395","1387","1.9",
"전국","중소규모(5~299인)","E38 폐기물 수집, 운반, 처리 및 원료 재생업","2023. 2/2","70655","2525","2259","266","1379","1342","1.9",
"전국","중소규모(5~299인)","E39 환경 정화 및 복원업","2023. 1/2","1173","10","7","3","3","3",".3",
"전국","중소규모(5~299인)","E39 환경 정화 및 복원업","2023. 2/2","1522","54","47","7","13","13",".8",
"전국","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","1107200","127784","121464","6320","23312","23787","2.1",
"전국","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","1104651","150172","145166","5006","24884","25227","2.2",
"전국","중소규모(5~299인)","F41 종합 건설업","2023. 1/2","338862","45520","43888","1632","5410","5810","1.6",
"전국","중소규모(5~299인)","F41 종합 건설업","2023. 2/2","329679","50354","48791","1563","7762","7732","2.3",
"전국","중소규모(5~299인)","F42 전문직별 공사업","2023. 1/2","768338","82264","77575","4689","17902","17977","2.3",
"전국","중소규모(5~299인)","F42 전문직별 공사업","2023. 2/2","774971","99818","96375","3443","17121","17495","2.2",
"전국","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","1575629","111700","96752","14948","52232","52227","3.2",
"전국","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","1587764","103030","91670","11360","52905","52725","3.2",
"전국","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","4154777","379847","350815","29032","104836","106427","2.5",
"전국","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","4231404","275966","250044","25922","99832","107275","2.3",
"전국","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","1407883","97157","61876","35281","71720","70629","4.8",
"전국","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","1424776","80718","58020","22698","60503","60556","4.1",
"전국","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","1169108","64339","55050","9289","31671","31189","2.6",
"전국","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","1166630","58409","50523","7886","32734","32585","2.7",
"전국","중소규모(5~299인)","G45 자동차 및 부품 판매업","2023. 1/2","63858","2507","1987","520","1053","1053","1.6",
"전국","중소규모(5~299인)","G45 자동차 및 부품 판매업","2023. 2/2","63533","1920","1424","496","1054","1106","1.6",
"전국","중소규모(5~299인)","G46 도매 및 상품 중개업","2023. 1/2","662653","33413","26720","6693","20579","20211","3",
"전국","중소규모(5~299인)","G46 도매 및 상품 중개업","2023. 2/2","663975","30951","25493","5458","20558","20274","3",
"전국","중소규모(5~299인)","G47 소매업; 자동차 제외","2023. 1/2","442597","28420","26343","2077","10039","9925","2.2",
"전국","중소규모(5~299인)","G47 소매업; 자동차 제외","2023. 2/2","439122","25537","23605","1932","11122","11205","2.5",
"전국","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","488643","48331","23380","24951","44102","43821","8.3",
"전국","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","492188","38757","22606","16151","34726","35425","6.6",
"전국","중소규모(5~299인)","H49 육상 운송 및 파이프라인 운송업","2023. 1/2","269297","38438","15022","23416","39722","39210","12.9",
"전국","중소규모(5~299인)","H49 육상 운송 및 파이프라인 운송업","2023. 2/2","271910","27055","13143","13912","28505","28701","9.5",
"전국","중소규모(5~299인)","H50 수상 운송업","2023. 1/2","15141","966","867","99","270","599","1.8",
"전국","중소규모(5~299인)","H50 수상 운송업","2023. 2/2","15736","744","713","31","164","164","1",
"전국","중소규모(5~299인)","H51 항공 운송업","2023. 1/2","2306","16","14","2","2","2",".1",
"전국","중소규모(5~299인)","H51 항공 운송업","2023. 2/2","1768","122","97","25","29","29","1.6",
"전국","중소규모(5~299인)","H52 창고 및 운송관련 서비스업","2023. 1/2","201898","8912","7477","1435","4108","4011","2",
"전국","중소규모(5~299인)","H52 창고 및 운송관련 서비스업","2023. 2/2","202774","10836","8651","2185","6028","6531","2.9",
"전국","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","406520","47361","41702","5659","20561","21038","4.8",
"전국","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","421135","44621","41147","3474","20171","20140","4.6",
"전국","중소규모(5~299인)","I55 숙박업","2023. 1/2","54931","5815","4434","1381","3292","3343","5.7",
"전국","중소규모(5~299인)","I55 숙박업","2023. 2/2","58446","5524","4434","1090","3744","3589","6",
"전국","중소규모(5~299인)","I56 음식점 및 주점업","2023. 1/2","351589","41546","37268","4278","17269","17695","4.7",
"전국","중소규모(5~299인)","I56 음식점 및 주점업","2023. 2/2","362689","39097","36713","2384","16427","16551","4.3",
"전국","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","485358","37241","27862","9379","22970","22521","4.5",
"전국","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","491350","32373","26629","5744","20456","19840","4",
"전국","중소규모(5~299인)","J58 출판업","2023. 1/2","265493","20232","14479","5753","14080","13752","5",
"전국","중소규모(5~299인)","J58 출판업","2023. 2/2","269007","18591","14853","3738","13645","13181","4.8",
"전국","중소규모(5~299인)","J59 영상ㆍ오디오 기록물 제작 및 배급업","2023. 1/2","44373","4916","4531","385","1444","1460","3.2",
"전국","중소규모(5~299인)","J59 영상ㆍ오디오 기록물 제작 및 배급업","2023. 2/2","45413","4081","4007","74","1513","1501","3.2",
"전국","중소규모(5~299인)","J60 방송업","2023. 1/2","15900","443","385","58","328","323","2",
"전국","중소규모(5~299인)","J60 방송업","2023. 2/2","15927","316","313","3","94","61",".6",
"전국","중소규모(5~299인)","J61 우편 및 통신업","2023. 1/2","31935","1035","619","416","560","543","1.7",
"전국","중소규모(5~299인)","J61 우편 및 통신업","2023. 2/2","30474","516","510","6","135","135",".4",
"전국","중소규모(5~299인)","J62 컴퓨터 프로그래밍, 시스템 통합 및 관리업","2023. 1/2","91800","7334","5406","1928","4359","4258","4.5",
"전국","중소규모(5~299인)","J62 컴퓨터 프로그래밍, 시스템 통합 및 관리업","2023. 2/2","94658","6532","5045","1487","3817","3736","3.9",
"전국","중소규모(5~299인)","J63 정보서비스업","2023. 1/2","35856","3281","2442","839","2200","2185","5.8",
"전국","중소규모(5~299인)","J63 정보서비스업","2023. 2/2","35871","2336","1903","433","1252","1226","3.4",
"전국","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","392779","11108","10198","910","4514","4159","1.1",
"전국","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","400161","9132","8360","772","5078","5071","1.3",
"전국","중소규모(5~299인)","K64 금융업","2023. 1/2","209041","5325","5041","284","1534","1558",".7",
"전국","중소규모(5~299인)","K64 금융업","2023. 2/2","211280","3214","3097","117","1427","1458",".7",
"전국","중소규모(5~299인)","K65 보험 및 연금업","2023. 1/2","95104","2342","2144","198","1126","755","1.2",
"전국","중소규모(5~299인)","K65 보험 및 연금업","2023. 2/2","94864","2008","1921","87","784","751",".8",
"전국","중소규모(5~299인)","K66 금융 및 보험관련 서비스업","2023. 1/2","88634","3440","3014","426","1854","1846","2",
"전국","중소규모(5~299인)","K66 금융 및 보험관련 서비스업","2023. 2/2","94017","3910","3343","567","2866","2862","3",
"전국","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","262835","14934","14348","586","2316","2429",".9",
"전국","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","265167","13827","13350","477","2171","2171",".8",
"전국","중소규모(5~299인)","L68 부동산업","2023. 1/2","262835","14934","14348","586","2316","2429",".9",
"전국","중소규모(5~299인)","L68 부동산업","2023. 2/2","265167","13827","13350","477","2171","2171",".8",
"전국","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","731577","45435","39312","6123","21236","20834","2.8",
"전국","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","742869","39058","33204","5854","21797","21643","2.9",
"전국","중소규모(5~299인)","M70 연구개발업","2023. 1/2","115289","8813","7362","1451","3679","3570","3.1",
"전국","중소규모(5~299인)","M70 연구개발업","2023. 2/2","115518","5896","5114","782","3261","3256","2.7",
"전국","중소규모(5~299인)","M71 전문 서비스업","2023. 1/2","303295","17197","15007","2190","8357","8275","2.7",
"전국","중소규모(5~299인)","M71 전문 서비스업","2023. 2/2","308707","18666","16302","2364","8345","8153","2.6",
"전국","중소규모(5~299인)","M72 건축 기술, 엔지니어링 및 기타 과학기술 서비스업","2023. 1/2","267951","16397","14236","2161","7971","7782","2.9",
"전국","중소규모(5~299인)","M72 건축 기술, 엔지니어링 및 기타 과학기술 서비스업","2023. 2/2","272869","11926","9609","2317","8298","8307","3",
"전국","중소규모(5~299인)","M73 기타 전문, 과학 및 기술 서비스업","2023. 1/2","45042","3028","2708","320","1229","1207","2.7",
"전국","중소규모(5~299인)","M73 기타 전문, 과학 및 기술 서비스업","2023. 2/2","45775","2571","2179","392","1894","1927","4",
"전국","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","618450","67133","63298","3835","18397","18883","2.9",
"전국","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","615055","56506","52050","4456","12669","14460","2",
"전국","중소규모(5~299인)","N74 사업시설 관리 및 조경 서비스업","2023. 1/2","170941","17333","16354","979","2532","3044","1.5",
"전국","중소규모(5~299인)","N74 사업시설 관리 및 조경 서비스업","2023. 2/2","173457","11900","11009","891","2874","3983","1.6",
